655	1.0000
656	1.0000
657	1.0000
658	1.0000
659	1.0000
660	1.0000
661	1.0000
662	1.0000
663	1.0000
664	1.0000
665	1.0000
666	1.0000
667	1.0000
668	1.0000
669	1.0000
670	1.0000
671	1.0000
672	1.0000
673	1.0000
674	1.0000
675	1.0000
676	1.0000
677	1.0000
678	1.0000
679	1.0000
